derivative_uid,speech_parent_uid,speaker_id,codec_family,encoder_name,encoder_core,nominal_rate_kbps,achieved_rate_kbps,encoded_sha256,aligned_pcm_sha256,alignment_lag_samples,alignment_correlation,aligned_sample_count,encoded_size_bytes,encoded_path,decoded_raw_path,aligned_pcm_path,derivative_id_source_string,encode_return_code,probe_return_code,decode_return_code,probe_codec_name,status,encode_command,probe_command,decode_command
f98563e0a8b11864f04c142c,f1c417689c789e4a32a73ada0258c056,61,MP3,libmp3lame,libmp3lame,32,33.584,9bc85b4845b96578a13b1f4d3110faa25e0d3587ae9e9e16cbc2d9620f06efef,84e9ab22f541786ac4d0e6eb261182fcbe6e8503c1b58577a7c18d09e9e88279,0,0.9957449885198002,96000,8396,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\f98563e0a8b11864f04c142c.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\f98563e0a8b11864f04c142c.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\f98563e0a8b11864f04c142c.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|MP3|32|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 32k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\f98563e0a8b11864f04c142c.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\f98563e0a8b11864f04c142c.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\f98563e0a8b11864f04c142c.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\f98563e0a8b11864f04c142c.wav"""
051c6e2016eb03fd7ad194cb,f1c417689c789e4a32a73ada0258c056,61,MP3,libmp3lame,libmp3lame,80,82.736,7cdc0397aaa701ff9f466f743dbe664929ba65be1ae4d547415d5b4d4f0e51c8,b4784a9235e5918bce2a69f23d888630fdfaf6354ed4ff147ed8a3c989a94513,0,0.9997443038775585,96000,20684,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\051c6e2016eb03fd7ad194cb.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\051c6e2016eb03fd7ad194cb.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\051c6e2016eb03fd7ad194cb.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|MP3|80|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 80k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\051c6e2016eb03fd7ad194cb.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\051c6e2016eb03fd7ad194cb.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\051c6e2016eb03fd7ad194cb.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\051c6e2016eb03fd7ad194cb.wav"""
873326d89abac7971477ce33,f1c417689c789e4a32a73ada0258c056,61,MP3,libmp3lame,libmp3lame,96,99.248,c949002464303d20f3ba4788d49ea030ba9951f37a7215eb3cc9bd6f3d613abc,f25d4297c62937d3dcb225a1a6bef7d71d9ae8111e5723fdb275fdb99deb5871,0,0.9999282149847044,96000,24812,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\873326d89abac7971477ce33.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\873326d89abac7971477ce33.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\873326d89abac7971477ce33.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|MP3|96|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 96k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\873326d89abac7971477ce33.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\873326d89abac7971477ce33.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\873326d89abac7971477ce33.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\873326d89abac7971477ce33.wav"""
b1b9aab35cab49ac22f0f915,f1c417689c789e4a32a73ada0258c056,61,MP3,libmp3lame,libmp3lame,128,132.272,e7419e94105445822170d93e8faea24d5a10fcf9285449423b4fbadcb58fe5d0,3c72199c38fcf2c846fabf49b4fe456348fa903bf5a496e945c4ec4620878a9c,0,0.9999928269518303,96000,33068,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\b1b9aab35cab49ac22f0f915.mp3,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\b1b9aab35cab49ac22f0f915.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\b1b9aab35cab49ac22f0f915.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|MP3|128|libmp3lame|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,mp3,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libmp3lame -b:a 128k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\b1b9aab35cab49ac22f0f915.mp3""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\b1b9aab35cab49ac22f0f915.mp3""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\b1b9aab35cab49ac22f0f915.mp3"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\b1b9aab35cab49ac22f0f915.wav"""
d2e4d22fcf1badc4d9eb257b,f1c417689c789e4a32a73ada0258c056,61,Opus,libopus,libopus,32,33.588,13cb5076eeca5d7e49def7f118145b88139e62788c9beea75a5ae64cd2e5877b,59163f174b4fb1e2133bd4b18d96af3c76a25fdb3a3e2869d82a53e57fcaf4b0,0,0.9919370679344531,96000,8397,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\d2e4d22fcf1badc4d9eb257b.opus,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\d2e4d22fcf1badc4d9eb257b.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\d2e4d22fcf1badc4d9eb257b.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|Opus|32|libopus|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,opus,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libopus -b:a 32k -vbr off ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\d2e4d22fcf1badc4d9eb257b.opus""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\d2e4d22fcf1badc4d9eb257b.opus""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\d2e4d22fcf1badc4d9eb257b.opus"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\d2e4d22fcf1badc4d9eb257b.wav"""
793c8e3f552c7b3beb5cee68,f1c417689c789e4a32a73ada0258c056,61,Opus,libopus,libopus,80,82.068,b6bb233c4ece4e2540f583d05d37ad5dcb541861560f7271c6910f33f03c9562,7378c3a05b827e0098c4b333f21fe13cb4d5112d1682d4a6d4bea185cd6b7ecd,0,0.9977792977890714,96000,20517,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\793c8e3f552c7b3beb5cee68.opus,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\793c8e3f552c7b3beb5cee68.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\793c8e3f552c7b3beb5cee68.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|Opus|80|libopus|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,opus,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libopus -b:a 80k -vbr off ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\793c8e3f552c7b3beb5cee68.opus""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\793c8e3f552c7b3beb5cee68.opus""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\793c8e3f552c7b3beb5cee68.opus"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\793c8e3f552c7b3beb5cee68.wav"""
ba46236adbb45db252a58198,f1c417689c789e4a32a73ada0258c056,61,Opus,libopus,libopus,96,98.228,a51046f59bd2a1fc2f49dd81f5ad2dd447a08f645a7b49f0923a47c2c3f90e4e,cdaaf8ea5af616cb6d3f5b5133f09dd9b2d80581fef36d5046cee456ae232f4b,0,0.9980666884766617,96000,24557,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ba46236adbb45db252a58198.opus,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\ba46236adbb45db252a58198.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\ba46236adbb45db252a58198.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|Opus|96|libopus|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,opus,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libopus -b:a 96k -vbr off ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ba46236adbb45db252a58198.opus""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ba46236adbb45db252a58198.opus""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ba46236adbb45db252a58198.opus"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\ba46236adbb45db252a58198.wav"""
ec7c8e5234736ce9dded5b85,f1c417689c789e4a32a73ada0258c056,61,Opus,libopus,libopus,128,130.952,2278f4326a906e5b9c84a245ab1c30fc2396038e7216ced2ecf787696868c3c4,7c42859949505c37e3545c45484099bc5a30ae8af581659a4f548620527f7d43,0,0.9984570439400476,96000,32738,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ec7c8e5234736ce9dded5b85.opus,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\ec7c8e5234736ce9dded5b85.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\ec7c8e5234736ce9dded5b85.wav,AQ2D0BH_DERIV_V1|f1c417689c789e4a32a73ada0258c056|Opus|128|libopus|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,opus,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\61-70968-0015.wav"" -map_metadata -1 -vn -sn -dn -c:a libopus -b:a 128k -vbr off ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ec7c8e5234736ce9dded5b85.opus""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ec7c8e5234736ce9dded5b85.opus""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\ec7c8e5234736ce9dded5b85.opus"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\ec7c8e5234736ce9dded5b85.wav"""
c556395c8966507d27e4f8e7,f485605689aad123333ce792cd3411cb,8224,AAC,aac,FFmpeg-native AAC,32,36.576,434f8c5c5b38a0ae05bffafed54f4bb311edb0951e09503915d7e8eee64a6e2e,ee807711d5cded5854d217b31e86e84d4bc68e361333b7ee9e7b725ca58af46d,0,0.9528880349964592,96000,9144,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c556395c8966507d27e4f8e7.m4a,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\c556395c8966507d27e4f8e7.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\c556395c8966507d27e4f8e7.wav,AQ2D0BH_DERIV_V1|f485605689aad123333ce792cd3411cb|AAC|32|FFmpeg-native AAC|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,aac,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\8224-274381-0013.wav"" -map_metadata -1 -vn -sn -dn -c:a aac -b:a 32k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c556395c8966507d27e4f8e7.m4a""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c556395c8966507d27e4f8e7.m4a""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\c556395c8966507d27e4f8e7.m4a"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\c556395c8966507d27e4f8e7.wav"""
0ad46e0e8a8368d5a27e4b98,f485605689aad123333ce792cd3411cb,8224,AAC,aac,FFmpeg-native AAC,80,86.512,254e1f34b4896b5bf0572bad3f34e056a78e4eaf07f3b8960bfe9eba0ca685d7,57313f925cc3382dcea28f053c87c8620ea6570e845d9be529f054552241c25c,0,0.9996269816266432,96000,21628,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\0ad46e0e8a8368d5a27e4b98.m4a,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\0ad46e0e8a8368d5a27e4b98.wav,[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\aligned_pcm\0ad46e0e8a8368d5a27e4b98.wav,AQ2D0BH_DERIV_V1|f485605689aad123333ce792cd3411cb|AAC|80|FFmpeg-native AAC|57c56e369d5b4873b4d93fc1a1d833cb7cd8bc9325c14b05c34ce60b22842d8a,0,0,0,aac,PASS,"""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffmpeg.exe"" -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\39_bh_speech\canonical_selected\8224-274381-0013.wav"" -map_metadata -1 -vn -sn -dn -c:a aac -b:a 80k ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\0ad46e0e8a8368d5a27e4b98.m4a""","""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\tools\gyan_ffmpeg_9.0_full\bin\ffprobe.exe"" -v error -show_entries stream=codec_name,sample_rate,channels,duration,bit_rate:format=format_name,duration,bit_rate -of json ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\0ad46e0e8a8368d5a27e4b98.m4a""","[REDACTED_LOCAL_PATH]\AppData\Local\CapCut\Apps\7.7.0.3143\ffmpeg.exe -y -hide_banner -i ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\encoded\0ad46e0e8a8368d5a27e4b98.m4a"" -map_metadata -1 -vn -sn -dn -ac 1 -ar 48000 -sample_fmt s16 ""[REDACTED_LOCAL_PATH]\Tony Hidayat\AQ_OpenWorld_Codec_Provenance\42_bh_derivatives\decoded_raw\0ad46e0e8a8368d5a27e4b98.wav"""
